OBJECTID,Site_ID,WB_Name,SITE_TYPE,Eco_Region,LAT_DD,LON_DD,FLD_LAT_DD,FLD_LON_DD,FLD_FLAG,Replicate?,Random,"0=Calibrate,1=Validate",HUC4,HUC12,Sample_ID,WDML_Bottl,WDML_Bot_1,sediment_C_pct,Precip_mm,Temp_min_C,Temp_max_C,KFactor,Slope_Deg,SOC_0_5,Water10,Developed2,Barren30,Forest40,Shrubland5,Herbaceous,Pasture81,Cultivated,Wetlands90,WaterBody_Area_m2_KV,LAKEAREA_m2_EPA,LAKEPERIM_km_EPA,AbsDif_WB_Area_pct,Type_Water_Body_KV,LAKE_ORIGIN_EPA,LAKE_ORIGIN_renamed,log_sediment_C_pct,log_Precip_mm,log_Temp_min_C,log_Temp_max_C,log_KFactor,log_Slope_Deg,log_Soil_OC_0_5,log_Water10,log_Developed2,log_Barren30,log_Forest40,log_Shrubland5,log_Herbaceous,log_Pasture81,log_Cultivated,log_Wetlands90,log_WaterBody_Area_m2,log_Lake_Area_m2_EPA,Reservoir_PermanentID,RecordCount
618,NLA06608-2196,Lazy Lake,PROB_Lake,8.3,39.2939,-86.4607,39.2989,-86.4703,Not in NHD Lake Polygon,,0.05428121,1,5,051202020104,506280,MSC599J,599J,3.5674,1127.4,5.6,17.2,0.3021,6.19,947,0.0029,0.0154,0.0005,0.8256,0.0106,0.0238,0.0493,0.0719,0.0000," 62,786 "," 69,282 ",1.430791443,10%,RESERVOIR,MAN-MADE,RESERVOIR,0.552348034,3.052087727,0.746927097,1.235103439,-0.519846829,0.791549583,2.976124595,-2.541517527,-1.81125006,-3.270109998,-0.083245029,-1.97357385,-1.623763943,-1.307156016,-1.143482079,-5,4.797865018,4.840622983,90361146,1
724,NLA06608-R336,Boley Lake,REF_Lake,8.4,37.9749,-80.9537,37.9755,-80.9529,,,0.812115646,0,5,050500040302,504580,MSC948I,948I,6.1946,1271.1,4.3,15.9,0.2367,10.07,1221,0.0019,0.0493,0.0181,0.8983,0.0017,0.0017,0.0206,0.0044,0.0041," 68,600 "," 69,666 ",1.738367431,2%,RESERVOIR,MAN-MADE,RESERVOIR,0.792012848,3.104177875,0.63297658,1.201979278,-0.625878989,1.002903541,3.086577483,-2.722022398,-1.307206166,-1.741655657,-0.046594607,-2.777106761,-2.77865505,-1.686109842,-2.357168643,-2.388856344,4.836325635,4.843018398,80164015,1
713,NLA06608-R10FISHLA,Fish Lake,REF_Lake,10.1,42.7369,-118.6472,42.7370,-118.6475,,,0.834854244,0,17,171200030107,509470,MSC541J,541J,10.2250,816.5,-0.9,11.2,0.1657,9.10,1025,0.0019,0.0000,0.0002,0.1909,0.8009,0.0042,0.0000,0.0000,0.0020," 77,627 "," 69,735 ",1.111435953,11%,LAKE,NATURAL,LAKE,1.009661958,2.911974401,-5,1.047764752,-0.780646395,0.958912815,3.010929461,-2.72808766,-5,-3.803634621,-0.719129838,-0.096413724,-2.380388747,-5,-5,-2.706724608,4.890013567,4.843448169,147550162,1
679,NLA06608-ACAD_LAKES_0435,Lake Wood,REF_Lake,8.1,44.4079,-68.2685,44.4072,-68.2681,,,0.892851427,0,1,010500021707,510940,MSC847I,847I,20.9915,1374.8,2.1,12.7,0.2309,7.35,2465,0.0418,0.1070,0.0019,0.6367,0.0671,0.0362,0.0013,0.0000,0.1080," 68,179 "," 73,882 ",1.476291905,8%,LAKE,NATURAL,LAKE,1.322042832,3.138241467,0.323498719,1.103178806,-0.63661499,0.866229965,3.391898126,-1.37846391,-0.970769231,-2.720388642,-0.196085268,-1.172996634,-1.440867397,-2.898308512,-5,-0.966631831,4.833650102,4.868538047,151717640,1
119,NLA06608-0207,Mahaffey Lake,PROB_Lake,8.3,32.6030,-84.8181,32.6034,-84.8179,,,0.341826825,1,3,031300030303,505110,MSC535I,535I,4.8291,1268.7,10.9,24.2,0.2822,3.17,410,0.0174,0.0875,0.0009,0.6708,0.0148,0.0742,0.1163,0.0006,0.0175," 50,227 "," 73,931 ",1.164496742,38%,RESERVOIR,MAN-MADE,RESERVOIR,0.683866738,3.10337054,1.039052361,1.383812744,-0.549423348,0.500736762,2.613196721,-1.760533445,-1.058005932,-3.054107558,-0.173379083,-1.830230684,-1.129828272,-0.934234215,-3.207691477,-1.756789504,4.700934721,4.868825809,146916526,2
120,NLA06608-0207,Mahaffey Lake,PROB_Lake,8.3,32.6030,-84.8181,32.6034,-84.8179,,replicate,0.68920664,0,3,031300030303,502670,MSC991I,991I,5.9842,1268.7,10.9,24.2,0.2822,3.17,410,0.0174,0.0875,0.0009,0.6708,0.0148,0.0742,0.1163,0.0006,0.0175," 50,227 "," 73,931 ",1.164496742,38%,RESERVOIR,MAN-MADE,RESERVOIR,0.777006463,3.10337054,1.039052361,1.383812744,-0.549423348,0.500736762,2.613196721,-1.760533445,-1.058005932,-3.054107558,-0.173379083,-1.830230684,-1.129828272,-0.934234215,-3.207691477,-1.756789504,4.700934721,4.868825809,146916526,2
192,NLA06608-0402,Powers Pond,PROB_Lake,7.1,42.8897,-124.0781,42.8906,-124.0764,,,0.990420191,0,17,171003050207,517080,MSC282J,282J,8.2221,1640.5,6.0,17.3,0.2800,14.91,2089,0.0007,0.0568,0.0005,0.4563,0.1890,0.2293,0.0538,0.0000,0.0135," 94,491 "," 74,512 ",1.207564988,24%,LAKE,MAN-MADE,RESERVOIR,0.914980853,3.214973973,0.780536002,1.236971826,-0.552841967,1.17338196,3.319901488,-3.143197763,-1.245570672,-3.264019934,-0.340785694,-0.723572403,-0.639504336,-1.269047405,-5,-1.869370051,4.975389695,4.87222333,124371706,1
706,NLA06608-NH250L,Trout Pond,REF_Lake,5.3,43.8404,-71.1274,43.8406,-71.1272,,,0.58832748,0,1,010600020803,509200,MSC206H,206H,17.1515,1221.4,-0.3,12.6,0.1931,8.41,1078,0.0204,0.0305,0.0010,0.8595,0.0554,0.0009,0.0088,0.0041,0.0194," 83,945 "," 75,609 ",1.081450605,10%,LAKE,NATURAL,LAKE,1.234301956,3.086856362,-5,1.100562483,-0.71420337,0.924913133,3.032526197,-1.689475756,-1.515768553,-3.013282967,-0.06577384,-1.256237505,-3.066528479,-2.053507969,-2.382933336,-1.713088957,4.923994282,4.878571589,129968730,1
686,NLA06608-ELS:1E3-071,Carry Pond,REF_Lake,8.1,46.3457,-68.5943,46.3452,-68.5935,,,0.102203656,1,1,010100040601,505340,MSC563J,563J,22.9894,999.2,-2.3,9.8,0.2960,2.99,2263,0.0176,0.0002,0.0010,0.7804,0.0832,0.0373,0.0000,0.0000,0.0802," 75,829 "," 75,910 ",1.025804138,0%,LAKE,NATURAL,LAKE,1.361528109,2.999633622,-5,0.992519005,-0.528708283,0.475384913,3.354597492,-1.755020006,-3.695126143,-2.996156139,-0.107672702,-1.079671225,-1.428092527,-5,-5,-1.095628368,4.879833477,4.880299816,145051059,1
147,NLA06608-0253,HZ Smith Lake,PROB_Lake,8.3,32.4774,-81.8307,32.4768,-81.8310,,,0.485345457,1,3,030602030305,508410,MSC500J,500J,14.3819,1223.1,11.9,25.2,0.1950,1.28,596,0.0058,0.1325,0.0002,0.1630,0.0512,0.0439,0.0592,0.3069,0.2372," 57,283 "," 76,600 ",1.256200591,29%,RESERVOIR,MAN-MADE,RESERVOIR,1.157816869,3.087459097,1.07719495,1.400913822,-0.709891968,0.108623297,2.774909808,-2.236705456,-0.87775288,-3.774894636,-0.787859613,-1.290343589,-1.357178778,-1.227481933,-0.512946395,-0.624897136,4.758028038,4.884230165,73945950,1
485,NLA06608-1377,Mystic Lake,PROB_Lake,6.2,45.8680,-113.5499,45.8666,-113.5507,,,0.737854387,0,10,100200040602,505910,MSC881I,881I,11.7449,679.2,-4.2,8.7,0.1325,9.76,628,0.0020,0.0000,0.0000,0.6348,0.0145,0.3397,0.0085,0.0000,0.0004," 76,308 "," 77,635 ",1.394079272,2%,LAKE,NATURAL,LAKE,1.069848658,2.832007286,-5,0.939645382,-0.877933137,0.989523448,2.798109586,-2.702028226,-5,-5,-0.197342195,-1.838209878,-0.468841677,-2.069402243,-5,-3.40099823,4.882570923,4.890059341,49978422,1
502,NLA06608-1455,Youngs Creek Reservoir Number 3,PROB_Lake,6.2,39.0441,-107.9175,39.0432,-107.9172,,,0.671085707,0,14,140200050106,508660,MSC999I,999I,8.3664,680.7,-1.9,11.9,0.1830,8.69,546,0.0217,0.0141,0.0033,0.7224,0.1043,0.0412,0.0707,0.0000,0.0224," 86,422 "," 77,997 ",1.258549098,10%,RESERVOIR,MAN-MADE,RESERVOIR,0.922539611,2.832945595,-5,1.075438796,-0.737496191,0.938854769,2.737046877,-1.664094349,-1.852110403,-2.475170499,-0.141250381,-0.981763459,-1.384662978,-1.150687284,-5,-1.650600228,4.936622197,4.89207876,75556883,1
473,NLA06608-1344,0,PROB_Lake,9.3,48.3925,-112.5192,48.3927,-112.5187,,,0.961381751,0,10,100302010607,514430,MSC080I,080I,5.3808,333.8,-1.4,12.4,0.3219,2.18,714,0.0382,0.0099,0.0158,0.0000,0.0173,0.6751,0.0008,0.2421,0.0007," 81,034 "," 83,034 ",1.119851109,2%,LAKE,NATURAL,LAKE,0.730850643,2.523449389,-5,1.09509136,-0.492260233,0.338069517,2.853400702,-1.418408546,-2.005360525,-1.799999364,-5,-1.761862012,-0.170600774,-3.106591912,-0.615942221,-3.127442051,4.908665795,4.919253354,129564863,1
80,NLA06608-0090,Black Lake,PROB_Lake,6.2,42.9308,-109.6535,42.9306,-109.6542,,,0.599905669,0,14,140401020401,511750,MSC073I,073I,16.3811,902.3,-6.6,5.9,0.1105,15.71,4676,0.0490,0.0000,0.0253,0.2290,0.4355,0.2594,0.0000,0.0000,0.0018," 75,697 "," 85,285 ",1.385546689,12%,LAKE,NATURAL,LAKE,1.214342902,2.955359089,-5,0.767731358,-0.956499381,1.196311833,3.669868063,-1.310075562,-5,-1.596495413,-0.640183845,-0.361024849,-0.58603375,-5,-5,-2.736668729,4.879076628,4.930873209,29469224,2
81,NLA06608-0090,Black Lake,PROB_Lake,6.2,42.9308,-109.6535,42.9306,-109.6542,,replicate,0.900602513,0,14,140401020401,504990,MSC598H,598H,19.5045,902.3,-6.6,5.9,0.1105,15.71,4676,0.0490,0.0000,0.0253,0.2290,0.4355,0.2594,0.0000,0.0000,0.0018," 75,697 "," 85,285 ",1.385546689,12%,LAKE,NATURAL,LAKE,1.290135378,2.955359089,-5,0.767731358,-0.956499381,1.196311833,3.669868063,-1.310075562,-5,-1.596495413,-0.640183845,-0.361024849,-0.58603375,-5,-5,-2.736668729,4.879076628,4.930873209,29469224,2
197,NLA06608-0413,Rainey Pond,PROB_Lake,8.3,36.5606,-77.7454,36.5616,-77.7458,,,0.824232575,0,3,030102040701,512550,MSC016I,016I,4.9194,1172.2,7.8,21.2,0.2699,2.33,592,0.0031,0.0528,0.0007,0.6920,0.0237,0.0522,0.0797,0.0584,0.0374," 81,880 "," 85,577 ",1.75119976,4%,RESERVOIR,MAN-MADE,RESERVOIR,0.691912313,3.069008619,0.890986077,1.32540349,-0.568868008,0.368132325,2.77242347,-2.513891356,-1.277148653,-3.164444373,-0.15986319,-1.624348771,-1.282627211,-1.098794903,-1.233344305,-1.427391605,4.913178685,4.932355632,155803971,1
288,NLA06608-0692,0,PROB_Lake,9.4,40.6714,-99.0555,40.6732,-99.0538,,,0.422532744,1,10,102001011007,514220,MSC257I,257I,7.3077,646.1,3.1,17.1,0.2013,0.39,924,0.0507,0.1703,0.0052,0.0014,0.0103,0.1108,0.0004,0.4044,0.2466," 225,342 "," 87,401 ",2.199447516,88%,LAKE,MAN-MADE,RESERVOIR,0.863782077,2.810284462,0.497672432,1.23315004,-0.696175847,-0.414415214,2.965900264,-1.29517128,-0.768894872,-2.285015182,-2.867315624,-1.986431922,-0.955357803,-3.416745397,-0.393242438,-0.607932837,5.352843011,4.941517651,150664397,1
476,NLA06608-1356,Vian Lake,PROB_Lake,8.4,35.5204,-94.9705,35.5199,-94.9705,,,0.048135169,1,11,111101040302,507510,MSC508J,508J,2.9383,1220.8,9.6,21.6,0.2399,6.65,490,0.0016,0.0703,0.0000,0.6136,0.0177,0.0919,0.1909,0.0008,0.0131," 87,725 "," 88,241 ",1.258082601,1%,LAKE,MAN-MADE,RESERVOIR,0.468094953,3.086632335,0.982642555,1.334345868,-0.620004241,0.822683768,2.690500644,-2.803336322,-1.15302219,-5,-0.21210509,-1.752118152,-1.036711054,-0.719088433,-3.084162932,-1.881101774,4.943124648,4.945671625,85979218,1
741,NLA06608-R770,Loggers Lake,REF_Lake,8.4,37.3870,-91.2611,37.3870,-91.2625,,,0.478135953,1,11,110100080309,505670,MSC845I,845I,5.8582,1165.8,6.1,19.6,0.2560,10.67,869,0.0007,0.0321,0.0006,0.8996,0.0297,0.0056,0.0272,0.0007,0.0039," 83,478 "," 88,966 ",1.908161938,6%,LAKE,MAN-MADE,RESERVOIR,0.767765158,3.066638575,0.787251689,1.291685919,-0.591792878,1.028070437,2.939204617,-3.178216163,-1.49367535,-3.231798991,-0.045956474,-1.52681699,-2.253383283,-1.566189577,-3.137529074,-2.410530347,4.921571655,4.949224062,45166518,1
63,NLA06608-0072,NRCS Site #6,PROB_Lake,9.4,32.2377,-98.4052,32.2372,-98.4061,,,0.115203667,1,12,120702010205,505960,MSC557H,557H,6.3406,760.2,11.0,24.4,0.2820,2.48,361,0.0042,0.0555,0.0004,0.1989,0.2230,0.3212,0.1128,0.0669,0.0170," 100,158 "," 91,271 ",1.325295227,9%,RESERVOIR,MAN-MADE,RESERVOIR,0.80212926,2.88090988,1.039908496,1.386871553,-0.549796875,0.395023471,2.557127417,-2.373090053,-1.255711828,-3.402053749,-0.701469377,-0.651651767,-0.493199118,-0.947524281,-1.174344308,-1.769631367,5.000687202,4.960331687,102501170,2
64,NLA06608-0072,NRCS Site #6,PROB_Lake,9.4,32.2377,-98.4052,32.2372,-98.4061,,replicate,0.470581376,1,12,120702010205,509950,MSC990I,990I,6.8172,760.2,11.0,24.4,0.2820,2.48,361,0.0042,0.0555,0.0004,0.1989,0.2230,0.3212,0.1128,0.0669,0.0170," 100,158 "," 91,271 ",1.325295227,9%,RESERVOIR,MAN-MADE,RESERVOIR,0.833606418,2.88090988,1.039908496,1.386871553,-0.549796875,0.395023471,2.557127417,-2.373090053,-1.255711828,-3.402053749,-0.701469377,-0.651651767,-0.493199118,-0.947524281,-1.174344308,-1.769631367,5.000687202,4.960331687,102501170,2
471,NLA06608-1336,Lower Black Bear Creek Site 4 Reservoir,PROB_Lake,9.4,36.3873,-96.8232,36.3873,-96.8236,,,0.481356109,1,11,110600060504,516710,MSC971H,971H,2.4619,996.9,8.8,21.9,0.3542,2.42,637,0.0139,0.0569,0.0000,0.1816,0.0000,0.6171,0.0497,0.0809,0.0000," 99,174 "," 95,190 ",1.575451462,4%,RESERVOIR,MAN-MADE,RESERVOIR,0.39127129,2.998649054,0.945755956,1.339814331,-0.450718477,0.3830069,2.803928905,-1.858164794,-1.245199518,-5,-0.740996445,-5,-0.209611518,-1.303531688,-1.092234715,-5,4.996398486,4.978592023,130261413,1
749,NLA06608-WI:LOWES,Lowes Lake,REF_Lake,8.2,43.2184,-88.3115,43.2179,-88.3115,,,0.044655867,1,7,070900010501,502310,MSC071I,071I,33.3137,853.1,2.1,13.2,0.2676,2.52,1695,0.0155,0.1102,0.0027,0.2024,0.0117,0.0069,0.1899,0.2678,0.1928," 95,930 "," 96,895 ",1.300231452,1%,LAKE,NATURAL,LAKE,1.522623105,2.931006299,0.315218312,1.119426242,-0.572531497,0.401752321,3.229150999,-1.809419597,-0.95777043,-2.566301707,-0.693888328,-1.93021716,-2.16202152,-0.721386182,-0.572109675,-0.714908449,4.981956302,4.986302779,143248780,1
344,NLA06608-0865,Crystal Lake,PROB_Lake,8.5,28.0263,-81.9097,28.0261,-81.9098,,,0.752042347,0,3,031001010101,510590,MSC557I,557I,0.6637,1298.5,16.5,28.8,0.1308,0.40,1115,0.0944,0.4385,0.0006,0.0000,0.0228,0.0217,0.0924,0.0113,0.3184," 111,671 "," 97,158 ",1.22560094,14%,LAKE,NATURAL,LAKE,-0.178024256,3.113435013,1.217752046,1.458659227,-0.883400687,-0.393432236,3.047126402,-1.025127054,-0.358056677,-3.244301621,-5,-1.641489791,-1.663952611,-1.034494733,-1.945643058,-0.49706677,5.047941244,4.9874768,78643427,1
239,NLA06608-0530,Oleander Lake,PROB_Lake,8.5,31.0599,-81.4131,31.0597,-81.4134,,,0.113334975,1,3,030702030302,508350,MSC842I,842I,2.5711,1291.0,14.9,25.2,0.1780,0.19,3304,0.1460,0.0642,0.0024,0.2330,0.0424,0.0188,0.0022,0.0000,0.4911," 95,846 "," 97,412 ",2.077278248,2%,LAKE,MAN-MADE,RESERVOIR,0.410110523,3.110934414,1.174042561,1.402056526,-0.749649328,-0.719925472,3.519089167,-0.835751917,-1.192440089,-2.62786762,-0.63258774,-1.372700719,-1.726921126,-2.651295924,-5,-0.308859566,4.981574499,4.988612527,108959609,1
547,NLA06608-1715,Arrow Tank,PROB_Lake,9.4,29.1749,-100.6327,29.1721,-100.6356,,,0.899376431,0,13,130800010502,510010,MSC504I,504I,9.6272,574.0,14.2,27.7,0.2277,0.82,757,0.0001,0.0505,0.0043,0.0000,0.5366,0.3888,0.0157,0.0024,0.0015," 72,028 "," 98,446 ",2.116052877,31%,RESERVOIR,MAN-MADE,RESERVOIR,0.983502024,2.758943294,1.151340184,1.443116546,-0.642646671,-0.086641794,2.879209982,-3.884668778,-1.297089857,-2.36153464,-5,-0.270311355,-0.41022968,-1.805274694,-2.611327016,-2.83181647,4.857503576,4.993197881,97198506,1
681,NLA06608-ALPS-1218,Goose Pond,REF_Lake,8.1,44.8364,-67.8819,44.8348,-67.8816,,,0.364940705,1,1,010500020901,509360,MSC866I,866I,26.6383,1193.5,-0.3,11.7,0.2055,2.46,2534,0.0452,0.0048,0.0001,0.6354,0.0763,0.0101,0.0059,0.0830,0.1393," 98,804 "," 99,177 ",1.212138515,0%,LAKE,NATURAL,LAKE,1.425506098,3.076834949,-5,1.069808441,-0.687267588,0.390448311,3.403878114,-1.345256747,-2.316774609,-4.050113515,-0.196963079,-1.117580066,-1.994780163,-2.230182681,-1.080971796,-0.856154537,4.994773113,4.996409487,151716154,1
73,NLA06608-0081,Armstrong Lake,PROB_Lake,7.1,48.2261,-122.1242,48.2253,-122.1230,,,0.042573774,1,17,171100080303,514010,MSC220I,220I,41.0316,1194.6,6.0,15.0,0.2307,2.96,1801,0.0160,0.2380,0.0043,0.3613,0.0516,0.0067,0.1787,0.0498,0.0937," 121,773 "," 100,070 ",1.610517764,20%,LAKE,NATURAL,LAKE,1.613118473,3.077218907,0.780798445,1.176067264,-0.636965616,0.471093154,3.255478682,-1.796725557,-0.623414006,-2.364194444,-0.442109955,-1.287483126,-2.177025711,-0.747880772,-1.303032824,-1.028351824,5.085549596,5.000305605,129073249,1
292,NLA06608-0712,Diamond M Ranch Lake,PROB_Lake,9.4,32.0299,-97.6257,32.0288,-97.6244,,,0.637189693,0,12,120602020402,506050,MSC638H,638H,8.7604,876.3,11.5,25.1,0.2560,2.38,788,0.0068,0.0627,0.0001,0.3282,0.0000,0.5658,0.0056,0.0130,0.0179," 104,178 "," 100,550 ",1.76823188,4%,LAKE,MAN-MADE,RESERVOIR,0.942525919,2.94265943,1.061825705,1.399450973,-0.591793081,0.376230969,2.896608658,-2.166369152,-1.203040913,-3.948690875,-0.483903355,-5,-0.247354709,-2.252472481,-1.885416788,-1.748157159,5.017778067,5.002383165,99545239,1
243,NLA06608-0541,Lake Anne,PROB_Lake,8.3,38.9650,-77.3375,38.9650,-77.3351,,,0.525300385,0,2,020700081004,503880,MSC018I,018I,5.3585,1108.7,6.8,18.8,0.3958,3.61,560,0.0042,0.5025,0.0003,0.4179,0.0102,0.0008,0.0168,0.0100,0.0374," 102,385 "," 101,118 ",1.956665849,1%,LAKE,MAN-MADE,RESERVOIR,0.729040317,3.044807573,0.831148545,1.273479994,-0.40251094,0.557818111,2.748510916,-2.37918893,-0.298902674,-3.468412115,-0.378947034,-1.991036961,-3.11369726,-1.775426125,-2.001050697,-1.426880921,5.010236372,5.004826404,51772295,1
362,NLA06608-0916,Cripple Creek #2,PROB_Lake,6.2,38.7913,-105.1064,38.7897,-105.1083,,,0.441585163,1,11,110200020502,507160,MSC591J,591J,3.2974,578.3,-5.4,8.0,0.0950,13.66,2518,0.0099,0.0031,0.0715,0.3194,0.0001,0.5908,0.0000,0.0000,0.0052," 86,681 "," 102,229 ",1.557592447,16%,RESERVOIR,MAN-MADE,RESERVOIR,0.518174663,2.7621607,-5,0.900921603,-1.022382716,1.135429136,3.401088737,-2.006002915,-2.511620631,-1.145552082,-0.495668613,-3.860075277,-0.228545657,-5,-5,-2.285598807,4.937925132,5.009575438,127979043,1
255,NLA06608-0588,0,PROB_Lake,9.4,39.3320,-97.3748,39.3334,-97.3738,,,0.508148791,0,10,102500170505,512030,MSC243H,243H,2.2529,798.0,5.8,19.0,0.3506,2.39,955,0.0062,0.0449,0.0000,0.0506,0.0000,0.6671,0.0048,0.2251,0.0012," 39,989 "," 102,348 ",1.506692723,88%,RESERVOIR,MAN-MADE,RESERVOIR,0.352734975,2.902024482,0.763771067,1.278644594,-0.455215993,0.377635749,2.980057687,-2.204925013,-1.347739213,-5,-1.296043619,-5,-0.175820961,-2.315013396,-0.647572636,-2.909207554,4.601944788,5.010081281,52650919,1
398,NLA06608-1055,Camp Seneca Lake,PROB_Lake,8.4,39.9208,-81.4693,39.9199,-81.4701,,,0.074531008,1,5,050400050105,511970,MSC519H,519H,4.4639,1033.8,4.5,16.6,0.3235,5.91,673,0.0036,0.0849,0.0005,0.5756,0.0019,0.0152,0.1993,0.1172,0.0018," 92,049 "," 103,230 ",1.341949258,11%,LAKE,MAN-MADE,RESERVOIR,0.649712414,3.014416651,0.65445579,1.221085599,-0.490183722,0.771588135,2.828300799,-2.448046764,-1.071163047,-3.307733165,-0.239870199,-2.732444894,-1.816981008,-0.700394716,-0.931195879,-2.73496255,4.964018655,5.013807152,56893339,1
546,NLA06608-1711,Sconti Lake,PROB_Lake,8.4,34.4520,-84.2878,34.4527,-84.2881,,,0.663906251,0,3,031501040403,513120,MSC276J,276J,5.5727,1572.1,8.3,20.5,0.2236,11.39,482,0.0085,0.0879,0.0004,0.8144,0.0095,0.0367,0.0369,0.0009,0.0047," 122,177 "," 103,589 ",1.654026429,16%,RESERVOIR,MAN-MADE,RESERVOIR,0.746067534,3.196466537,0.921199181,1.31190407,-0.650558475,1.056585114,2.683437075,-2.072408199,-1.055839097,-3.373438195,-0.089139085,-2.023944815,-1.435446927,-1.432534515,-3.048927103,-2.32335933,5.08698823,5.015314192,41275681,1
150,NLA06608-0259,0,PROB_Lake,9.3,46.3742,-98.9912,46.3755,-98.9940,,,0.452210324,1,10,101600040106,513010,MSC694I,694I,4.0790,488.4,-1.2,11.6,0.3293,0.95,1893,0.1481,0.0460,0.0002,0.0037,0.0234,0.1791,0.0296,0.5330,0.0369," 87,399 "," 103,894 ",1.740557562,17%,LAKE,NATURAL,LAKE,0.610558284,2.688733206,-5,1.064789646,-0.482366469,-0.022942152,3.277254418,-0.829559,-1.336930398,-3.717267869,-2.432705988,-1.630494307,-0.746845305,-1.528633656,-0.273281206,-1.433125799,4.941504259,5.016588446,147898426,1
380,NLA06608-0984,Whitegrass-Waterhole Creeks Site 9 Reservoir,PROB_Lake,8.3,33.8854,-94.9395,33.8843,-94.9395,,,0.871735543,0,11,111401060301,516730,MSC963H,963H,3.9498,1296.1,10.3,23.6,0.3089,1.36,665,0.0076,0.0543,0.0002,0.1788,0.0012,0.0116,0.6988,0.0423,0.0051,," 104,369 ",1.607549623,242%,,MAN-MADE,RESERVOIR,0.596573126,3.11263298,1.011589538,1.373537245,-0.510212305,0.132075186,2.822668833,-2.117811716,-1.264978113,-3.811260953,-0.747572133,-2.908170966,-1.93619969,-0.155627216,-1.373343578,-2.293440221,-5,5.018570453,,1
111,NLA06608-0179,0,PROB_Lake,9.3,44.3646,-101.0545,44.3641,-101.0530,,,0.691728426,0,10,101401021502,502640,MSC674I,674I,2.5351,463.7,1.2,15.4,0.3697,1.97,959,0.0125,0.0235,0.0002,0.0003,0.0006,0.5448,0.0000,0.4054,0.0127," 68,399 "," 105,722 ",2.223440745,43%,RESERVOIR,MAN-MADE,RESERVOIR,0.403995781,2.666221873,0.091202737,1.18780852,-0.432135689,0.295315906,2.981986021,-1.904176176,-1.629486448,-3.806541735,-3.520234996,-3.211780983,-0.263732901,-5,-0.392069786,-1.89591733,4.835048756,5.024166804,128617049,1
388,NLA06608-1012,Reeder Lake,PROB_Lake,9.2,40.3920,-93.8532,40.3906,-93.8537,,,0.03412501,1,10,102801020605,506970,MSC943H,943H,3.4617,942.2,4.8,16.8,0.3490,3.52,1226,0.0138,0.0471,0.0006,0.1755,0.0013,0.0200,0.5457,0.1874,0.0087," 112,021 "," 106,495 ",1.847864998,5%,RESERVOIR,MAN-MADE,RESERVOIR,0.539290808,2.97414696,0.679209769,1.224588986,-0.457174564,0.546751993,3.088336372,-1.860851432,-1.327351673,-3.228594033,-0.755644496,-2.892172062,-1.699774316,-0.263072847,-0.727147204,-2.0607753,5.049298091,5.027329022,148674630,1
481,NLA06608-1368,Steedman Marsh,PROB_Lake,9.4,33.7304,-96.7758,33.7314,-96.7765,,,0.995260216,0,11,111302100403,503300,MSC991H,991H,3.3430,1047.1,11.1,23.6,0.3222,1.41,496,0.0132,0.0569,0.0037,0.1429,0.0043,0.3481,0.3113,0.0895,0.0301," 109,564 "," 109,326 ",1.430430386,0%,LAKE,MAN-MADE,RESERVOIR,0.524129881,3.019976403,1.04685572,1.372173132,-0.491821,0.150286788,2.695325919,-1.879214825,-1.245026352,-2.431469279,-0.844832767,-2.367368709,-0.458350611,-0.506881742,-1.048067976,-1.520889426,5.039669433,5.038724081,138608214,1
732,NLA06608-R728,Harveyville Lake,REF_Lake,9.2,38.7913,-95.9794,38.7925,-95.9795,,,0.190717527,1,10,102901010201,506070,MSC736I,736I,3.2055,915.7,6.0,18.5,0.3262,2.83,1178,0.0036,0.0566,0.0000,0.0532,0.0004,0.5314,0.2714,0.0746,0.0087," 70,032 "," 109,403 ",2.234415254,44%,LAKE,MAN-MADE,RESERVOIR,0.505897136,2.961739122,0.781722938,1.267354733,-0.48652984,0.452149444,3.071296792,-2.449473379,-1.246886966,-5,-1.273947731,-3.357299449,-0.274539267,-0.566360292,-1.127388687,-2.060095861,4.845299079,5.039027535,39417031,1
429,NLA06608-1183,Dean Lake,PROB_Lake,6.2,40.6788,-110.7617,40.6799,-110.7613,,,0.696569536,0,14,140600030303,507500,MSC708I,708I,9.9244,959.8,-7.0,7.6,0.0908,11.29,403,0.0379,0.0000,0.0807,0.8307,0.0268,0.0191,0.0000,0.0000,0.0047," 94,500 "," 109,589 ",1.67703314,15%,LAKE,NATURAL,LAKE,0.996704654,2.982191262,-5,0.880460359,-1.04180518,1.052545964,2.604845399,-1.421414455,-5,-1.092911297,-0.080543887,-1.571455556,-1.718253398,-5,-5,-2.329268232,4.975430042,5.039768296,58225508,1
