"Source_ID","Site_ID","Site_Name","Flux_Name","Date_start","Date_end","Aggregated_Space","Aggregated_Time","Diffusive_CH4_Flux_Min","Diffusive_CH4_Flux_Max","Diffusive_CH4_Flux_Mean","Diffusive_CH4_Flux_SD","Diffusive_CH4_Flux_Median","SampleCount_Diffusive","Diff_Method","Eb_CH4_Flux_Min","Eb_CH4_Flux_Max","Eb_CH4_Flux_Mean","Eb_CH4_Flux_SD","Eb_CH4_Flux_Median","SampleCount_Eb","Eb_Method","Total_CH4_Flux_Min","Total_CH4_Flux_Max","Total_CH4_Flux_Mean","Total_CH4_Flux_SD","Total_CH4_Flux_Median","Total_Method","CO2_Flux_Min","CO2_Flux_Max","CO2_Flux_Mean","CO2_Flux_SD","CO2_Flux_Median","CO2_Flux_Method","N2O_Flux_Min","N2O_Flux_Max","N2O_Flux_Mean","N2O_Flux_SD","N2O_Flux_Median","k_Method","k_ref","Comments","new_Diffusive_CH4_Flux_unit","new_Eb_CH4_Flux_unit","new_Total_CH4_Flux_unit","new_CO2_Flux_unit","new_N2O_Flux_unit","orig_Diffusive_CH4_Flux_unit","orig_Eb_CH4_Flux_unit","orig_Total_CH4_Flux_unit","orig_CO2_Flux_unit","orig_N2O_Flux_unit"
2225,1048,"MALUDAM 6","MALUDAM 6",2020-03-09,2020-03-09,"No","No",NA,NA,4.01923428,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1049,"MALUDAM 7","MALUDAM 7",2020-03-09,2020-03-09,"No","No",NA,NA,1.653833693,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1050,"SEBUYAU 1","SEBUYAU 1",2020-03-11,2020-03-11,"No","No",NA,NA,5.333063168,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1051,"SEBUYAU 2","SEBUYAU 2 March",2020-03-11,2020-03-11,"No","No",NA,NA,4.735431718,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1051,"SEBUYAU 2","SEBUYAU 2 November",2020-09-15,2020-09-15,"No","No",NA,NA,0.090787258,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1052,"SEBUYAU 3","SEBUYAU 3",2020-03-11,2020-03-11,"No","No",NA,NA,5.692958887,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1053,"SEBUYAU 4","SEBUYAU 4",2020-03-11,2020-03-11,"No","No",NA,NA,6.729515574,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1055,"SIMUNJAN 2","SIMUNJAN 2 Mar",2020-03-12,2020-03-12,"No","No",NA,NA,3.951663997,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1055,"SIMUNJAN 2","SIMUNJAN 2 Sept",2020-09-17,2020-09-17,"No","No",NA,NA,0.101942056,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1056,"SIMUNJAN 3","SIMUNJAN 3 Mar",2020-03-12,2020-03-12,"No","No",NA,NA,1.862658339,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1056,"SIMUNJAN 3","SIMUNJAN 3 Sept",2020-09-17,2020-09-17,"No","No",NA,NA,0.093335436,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1057,"SIMUNJAN 4","SIMUNJAN 4 Mar",2020-03-12,2020-03-12,"No","No",NA,NA,2.177662577,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1057,"SIMUNJAN 4","SIMUNJAN 4 Sept",2020-09-17,2020-09-17,"No","No",NA,NA,0.068594118,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1058,"SIMUNJAN 5","SIMUNJAN 5 Mar",2020-03-12,2020-03-12,"No","No",NA,NA,7.634909819,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,1058,"SIMUNJAN 5","SIMUNJAN 5 Sept",2020-09-17,2020-09-17,"No","No",NA,NA,0.00073264,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2225,2586,"RAJANG 2","RAJANG 2 March",2020-03-04,2020-03-04,"No","No",NA,NA,2.080512,NA,NA,1,"conc+k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other","Muller et al. 2016a, b","Average of measurements made by Muller et al.","mmol m-2 d-1",NA,NA,NA,NA,"nmol m-2 s-1",NA,NA,NA,NA
2228,1089,"APT","APT 8 May",2020-05-08,2020-05-08,"No","No",NA,NA,1.1232,NA,NA,1,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5056,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1089,"APT","APT 7 June",2020-06-07,2020-06-07,"No","No",NA,NA,4.1472,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883.3536,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1089,"APT","APT 20 June",2020-06-20,2020-06-20,"No","No",NA,NA,6.9984,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867.0176,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1089,"APT","APT 2 Jul",2020-07-02,2020-07-02,"No","No",NA,NA,2.592,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886.6368,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1089,"APT","APT 10 Jul",2020-07-10,2020-07-10,"No","No",NA,NA,1.6416,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.9584,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1089,"APT","APT 25 Jul",2020-07-25,2020-07-25,"No","No",NA,NA,1.4688,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.24,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1089,"APT","APT 7 Aug",2020-08-07,2020-08-07,"No","No",NA,NA,1.728,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867.1968,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 8 May",2020-05-08,2020-05-08,"No","No",NA,NA,3.2832,NA,NA,1,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.5456,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 7 June",2020-06-07,2020-06-07,"No","No",NA,NA,1.8144,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6592,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 20 June",2020-06-20,2020-06-20,"No","No",NA,NA,12.096,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.8208,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 2 Jul",2020-07-02,2020-07-02,"No","No",NA,NA,2.6784,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1648,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 10 Jul",2020-07-10,2020-07-10,"No","No",NA,NA,2.16,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.3728,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 25 Jul",2020-07-25,2020-07-25,"No","No",NA,NA,1.8144,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.38432,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 7 Aug",2020-08-07,2020-08-07,"No","No",NA,NA,3.9744,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0784,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 6 Sep",2020-09-06,2020-09-06,"No","No",NA,NA,2.6784,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.8352,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 12 Oct",2020-10-12,2020-10-12,"No","No",NA,NA,2.4192,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.6192,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1090,"SFK","SFK 1 Nov",2020-11-01,2020-11-01,"No","No",NA,NA,0.6048,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.808,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 8 May",2020-05-09,2020-05-09,"No","No",NA,NA,9.4176,NA,NA,1,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.5168,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 29 May",2020-05-29,2020-05-29,"No","No",NA,NA,9.7632,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.6592,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 11 June",2020-06-11,2020-06-11,"No","No",NA,NA,11.4912,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189.3824,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 28 June",2020-06-28,2020-06-28,"No","No",NA,NA,6.048,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063.4112,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 30 Jul",2020-07-30,2020-07-30,"No","No",NA,NA,2.5056,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.41152,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 15 Aug",2020-08-15,2020-08-15,"No","No",NA,NA,1.9008,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.1568,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 7 Sep",2020-09-07,2020-09-07,"No","No",NA,NA,13.0464,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.8256,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 12 Oct",2020-10-12,2020-10-12,"No","No",NA,NA,8.8992,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.9744,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1091,"DM","DM 1 Nov",2020-11-01,2020-11-01,"No","No",NA,NA,4.6656,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.4896,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 8 May",2020-05-10,2020-05-10,"No","No",NA,NA,4.9248,NA,NA,1,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.552,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 29 May",2020-05-29,2020-05-29,"No","No",NA,NA,11.5776,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984.096,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 13 June",2020-06-13,2020-06-13,"No","No",NA,NA,19.0944,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1286.1504,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 27 June",2020-06-27,2020-06-27,"No","No",NA,NA,22.032,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549.9296,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 23 Jul",2020-07-23,2020-07-23,"No","No",NA,NA,18.576,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.36128,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 31 Jul",2020-07-31,2020-07-31,"No","No",NA,NA,5.616,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1219.82976,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 15 Aug",2020-08-15,2020-08-15,"No","No",NA,NA,14.9472,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784.3328,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 7 Sep",2020-09-07,2020-09-07,"No","No",NA,NA,2.9376,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750.9824,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 12 Oct",2020-10-12,2020-10-12,"No","No",NA,NA,5.4432,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110.4992,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1092,"DQ","DQ 1 Nov",2020-11-01,2020-11-01,"No","No",NA,NA,2.8512,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712.4544,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1093,"SUG","SUG 16 May",2020-05-16,2020-05-16,"No","No",NA,NA,26.1792,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2295.216,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1093,"SUG","SUG 4 June",2020-06-04,2020-06-04,"No","No",NA,NA,8.2944,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825.984,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1093,"SUG","SUG 14 June",2020-06-14,2020-06-14,"No","No",NA,NA,9.1584,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859.8528,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1093,"SUG","SUG 28 June",2020-06-28,2020-06-28,"No","No",NA,NA,4.32,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182.4704,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1093,"SUG","SUG 23 Hyk",2020-07-23,2020-07-23,"No","No",NA,NA,8.2944,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804.87648,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1093,"SUG","SUG 31 Jul",2020-07-31,2020-07-31,"No","No",NA,NA,2.3328,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.75968,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
2228,1093,"SUG","SUG 9 Aug",2020-08-09,2020-08-09,"No","No",NA,NA,2.2464,NA,NA,3,"suspended/tethered chamber- linear response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.9392,NA,NA,"chamber",NA,NA,NA,NA,NA,NA,NA,NA,"mmol m-2 d-1",NA,NA,"mmol m-2 d-1",NA,"umol m-2 s-1",NA,NA,"umol m-2 s-1",NA
